Classifier,Noise Level,Seed,Metric,Value
Bagging,0.2,9,accuracy_score,0.7625
Bagging,0.2,9,precision_score,0.7647058823529411
Bagging,0.2,9,recall_score,0.7027027027027027
Bagging,0.2,9,f1_score,0.7323943661971831
MLP Classifier,0.0,9,accuracy_score,0.9875
MLP Classifier,0.0,9,precision_score,0.9736842105263158
MLP Classifier,0.0,9,recall_score,1.0
MLP Classifier,0.0,9,f1_score,0.9866666666666667
MLP Classifier,0.05,9,accuracy_score,0.9875
MLP Classifier,0.05,9,precision_score,0.9736842105263158
MLP Classifier,0.05,9,recall_score,1.0
MLP Classifier,0.05,9,f1_score,0.9866666666666667
MLP Classifier,0.1,9,accuracy_score,0.9875
MLP Classifier,0.1,9,precision_score,0.9736842105263158
MLP Classifier,0.1,9,recall_score,1.0
MLP Classifier,0.1,9,f1_score,0.9866666666666667
MLP Classifier,0.15,9,accuracy_score,0.9875
MLP Classifier,0.15,9,precision_score,0.9736842105263158
MLP Classifier,0.15,9,recall_score,1.0
MLP Classifier,0.15,9,f1_score,0.9866666666666667
MLP Classifier,0.2,9,accuracy_score,0.975
MLP Classifier,0.2,9,precision_score,0.9487179487179487
MLP Classifier,0.2,9,recall_score,1.0
MLP Classifier,0.2,9,f1_score,0.9736842105263158
CatBoost,0.0,9,accuracy_score,0.75
CatBoost,0.0,9,precision_score,0.717948717948718
CatBoost,0.0,9,recall_score,0.7567567567567568
CatBoost,0.0,9,f1_score,0.7368421052631579
CatBoost,0.05,9,accuracy_score,0.7375
CatBoost,0.05,9,precision_score,0.7105263157894737
CatBoost,0.05,9,recall_score,0.7297297297297297
CatBoost,0.05,9,f1_score,0.72
CatBoost,0.1,9,accuracy_score,0.7625
CatBoost,0.1,9,precision_score,0.725
CatBoost,0.1,9,recall_score,0.7837837837837838
CatBoost,0.1,9,f1_score,0.7532467532467533
CatBoost,0.15,9,accuracy_score,0.725
CatBoost,0.15,9,precision_score,0.6829268292682927
CatBoost,0.15,9,recall_score,0.7567567567567568
CatBoost,0.15,9,f1_score,0.717948717948718
CatBoost,0.2,9,accuracy_score,0.725
CatBoost,0.2,9,precision_score,0.7027027027027027
CatBoost,0.2,9,recall_score,0.7027027027027027
CatBoost,0.2,9,f1_score,0.7027027027027027
Bagging,0.0,10,accuracy_score,0.85
Bagging,0.0,10,precision_score,0.8461538461538461
Bagging,0.0,10,recall_score,0.8461538461538461
Bagging,0.0,10,f1_score,0.8461538461538461
Bagging,0.05,10,accuracy_score,0.85
Bagging,0.05,10,precision_score,0.8292682926829268
Bagging,0.05,10,recall_score,0.8717948717948718
Bagging,0.05,10,f1_score,0.85
Bagging,0.1,10,accuracy_score,0.7
Bagging,0.1,10,precision_score,0.6923076923076923
Bagging,0.1,10,recall_score,0.6923076923076923
Bagging,0.1,10,f1_score,0.6923076923076923
Bagging,0.15,10,accuracy_score,0.7625
Bagging,0.15,10,precision_score,0.7777777777777778
Bagging,0.15,10,recall_score,0.717948717948718
Bagging,0.15,10,f1_score,0.7466666666666667
Bagging,0.2,10,accuracy_score,0.75
Bagging,0.2,10,precision_score,0.7021276595744681
Bagging,0.2,10,recall_score,0.8461538461538461
Bagging,0.2,10,f1_score,0.7674418604651163
MLP Classifier,0.0,10,accuracy_score,0.9875
MLP Classifier,0.0,10,precision_score,1.0
MLP Classifier,0.0,10,recall_score,0.9743589743589743
MLP Classifier,0.0,10,f1_score,0.987012987012987
MLP Classifier,0.05,10,accuracy_score,1.0
MLP Classifier,0.05,10,precision_score,1.0
MLP Classifier,0.05,10,recall_score,1.0
MLP Classifier,0.05,10,f1_score,1.0
MLP Classifier,0.1,10,accuracy_score,1.0
MLP Classifier,0.1,10,precision_score,1.0
MLP Classifier,0.1,10,recall_score,1.0
MLP Classifier,0.1,10,f1_score,1.0
MLP Classifier,0.15,10,accuracy_score,0.95
MLP Classifier,0.15,10,precision_score,0.9487179487179487
MLP Classifier,0.15,10,recall_score,0.9487179487179487
MLP Classifier,0.15,10,f1_score,0.9487179487179487
MLP Classifier,0.2,10,accuracy_score,0.95
MLP Classifier,0.2,10,precision_score,0.9487179487179487
MLP Classifier,0.2,10,recall_score,0.9487179487179487
MLP Classifier,0.2,10,f1_score,0.9487179487179487
CatBoost,0.0,10,accuracy_score,0.825
CatBoost,0.0,10,precision_score,0.8048780487804879
CatBoost,0.0,10,recall_score,0.8461538461538461
CatBoost,0.0,10,f1_score,0.825
CatBoost,0.05,10,accuracy_score,0.8125
CatBoost,0.05,10,precision_score,0.7857142857142857
CatBoost,0.05,10,recall_score,0.8461538461538461
CatBoost,0.05,10,f1_score,0.8148148148148148
CatBoost,0.1,10,accuracy_score,0.8
CatBoost,0.1,10,precision_score,0.7804878048780488
CatBoost,0.1,10,recall_score,0.8205128205128205
CatBoost,0.1,10,f1_score,0.8
CatBoost,0.15,10,accuracy_score,0.7875
CatBoost,0.15,10,precision_score,0.7619047619047619
CatBoost,0.15,10,recall_score,0.8205128205128205
CatBoost,0.15,10,f1_score,0.7901234567901234
CatBoost,0.2,10,accuracy_score,0.7875
CatBoost,0.2,10,precision_score,0.7391304347826086
CatBoost,0.2,10,recall_score,0.8717948717948718
CatBoost,0.2,10,f1_score,0.8
Bagging,0.0,11,accuracy_score,0.7375
Bagging,0.0,11,precision_score,0.723404255319149
Bagging,0.0,11,recall_score,0.8095238095238095
Bagging,0.0,11,f1_score,0.7640449438202247
Bagging,0.05,11,accuracy_score,0.75
Bagging,0.05,11,precision_score,0.7619047619047619
Bagging,0.05,11,recall_score,0.7619047619047619
Bagging,0.05,11,f1_score,0.7619047619047619
Bagging,0.1,11,accuracy_score,0.7625
Bagging,0.1,11,precision_score,0.7674418604651163
Bagging,0.1,11,recall_score,0.7857142857142857
Bagging,0.1,11,f1_score,0.7764705882352941
Bagging,0.15,11,accuracy_score,0.8125
Bagging,0.15,11,precision_score,0.8648648648648649
Bagging,0.15,11,recall_score,0.7619047619047619
Bagging,0.15,11,f1_score,0.810126582278481
Bagging,0.2,11,accuracy_score,0.775
Bagging,0.2,11,precision_score,0.7727272727272727
Bagging,0.2,11,recall_score,0.8095238095238095
Bagging,0.2,11,f1_score,0.7906976744186046
MLP Classifier,0.0,11,accuracy_score,0.975
MLP Classifier,0.0,11,precision_score,0.9761904761904762
MLP Classifier,0.0,11,recall_score,0.9761904761904762
MLP Classifier,0.0,11,f1_score,0.9761904761904762
MLP Classifier,0.05,11,accuracy_score,1.0
MLP Classifier,0.05,11,precision_score,1.0
MLP Classifier,0.05,11,recall_score,1.0
MLP Classifier,0.05,11,f1_score,1.0
MLP Classifier,0.1,11,accuracy_score,0.9875
MLP Classifier,0.1,11,precision_score,0.9767441860465116
MLP Classifier,0.1,11,recall_score,1.0
MLP Classifier,0.1,11,f1_score,0.9882352941176471
MLP Classifier,0.15,11,accuracy_score,0.9875
MLP Classifier,0.15,11,precision_score,1.0
MLP Classifier,0.15,11,recall_score,0.9761904761904762
MLP Classifier,0.15,11,f1_score,0.9879518072289156
MLP Classifier,0.2,11,accuracy_score,0.9625
MLP Classifier,0.2,11,precision_score,0.975609756097561
MLP Classifier,0.2,11,recall_score,0.9523809523809523
MLP Classifier,0.2,11,f1_score,0.963855421686747
CatBoost,0.0,11,accuracy_score,0.7875
CatBoost,0.0,11,precision_score,0.7659574468085106
CatBoost,0.0,11,recall_score,0.8571428571428571
CatBoost,0.0,11,f1_score,0.8089887640449438
CatBoost,0.05,11,accuracy_score,0.7375
CatBoost,0.05,11,precision_score,0.7142857142857143
CatBoost,0.05,11,recall_score,0.8333333333333334
CatBoost,0.05,11,f1_score,0.7692307692307693
CatBoost,0.1,11,accuracy_score,0.7625
CatBoost,0.1,11,precision_score,0.7346938775510204
CatBoost,0.1,11,recall_score,0.8571428571428571
CatBoost,0.1,11,f1_score,0.7912087912087912
CatBoost,0.15,11,accuracy_score,0.7625
CatBoost,0.15,11,precision_score,0.7446808510638298
CatBoost,0.15,11,recall_score,0.8333333333333334
CatBoost,0.15,11,f1_score,0.7865168539325843
CatBoost,0.2,11,accuracy_score,0.7625
CatBoost,0.2,11,precision_score,0.7346938775510204
CatBoost,0.2,11,recall_score,0.8571428571428571
CatBoost,0.2,11,f1_score,0.7912087912087912
Bagging,0.0,12,accuracy_score,0.725
Bagging,0.0,12,precision_score,0.7727272727272727
Bagging,0.0,12,recall_score,0.7391304347826086
Bagging,0.0,12,f1_score,0.7555555555555555
Bagging,0.05,12,accuracy_score,0.6625
Bagging,0.05,12,precision_score,0.7567567567567568
Bagging,0.05,12,recall_score,0.6086956521739131
Bagging,0.05,12,f1_score,0.6746987951807228
Bagging,0.1,12,accuracy_score,0.7125
Bagging,0.1,12,precision_score,0.8108108108108109
Bagging,0.1,12,recall_score,0.6521739130434783
Bagging,0.1,12,f1_score,0.7228915662650602
Bagging,0.15,12,accuracy_score,0.7125
Bagging,0.15,12,precision_score,0.7555555555555555
Bagging,0.15,12,recall_score,0.7391304347826086
Bagging,0.15,12,f1_score,0.7472527472527473
Bagging,0.2,12,accuracy_score,0.6875
Bagging,0.2,12,precision_score,0.7692307692307693
Bagging,0.2,12,recall_score,0.6521739130434783
Bagging,0.2,12,f1_score,0.7058823529411765
MLP Classifier,0.0,12,accuracy_score,0.95
MLP Classifier,0.0,12,precision_score,0.9772727272727273
MLP Classifier,0.0,12,recall_score,0.9347826086956522
MLP Classifier,0.0,12,f1_score,0.9555555555555556
MLP Classifier,0.05,12,accuracy_score,0.9625
MLP Classifier,0.05,12,precision_score,1.0
MLP Classifier,0.05,12,recall_score,0.9347826086956522
MLP Classifier,0.05,12,f1_score,0.9662921348314607
MLP Classifier,0.1,12,accuracy_score,0.9375
MLP Classifier,0.1,12,precision_score,0.9555555555555556
MLP Classifier,0.1,12,recall_score,0.9347826086956522
MLP Classifier,0.1,12,f1_score,0.945054945054945
MLP Classifier,0.15,12,accuracy_score,0.9375
MLP Classifier,0.15,12,precision_score,0.9767441860465116
MLP Classifier,0.15,12,recall_score,0.9130434782608695
MLP Classifier,0.15,12,f1_score,0.9438202247191011
MLP Classifier,0.2,12,accuracy_score,0.9125
MLP Classifier,0.2,12,precision_score,0.9534883720930233
MLP Classifier,0.2,12,recall_score,0.8913043478260869
MLP Classifier,0.2,12,f1_score,0.9213483146067416
CatBoost,0.0,12,accuracy_score,0.7625
CatBoost,0.0,12,precision_score,0.7872340425531915
CatBoost,0.0,12,recall_score,0.8043478260869565
CatBoost,0.0,12,f1_score,0.7956989247311828
CatBoost,0.05,12,accuracy_score,0.75
CatBoost,0.05,12,precision_score,0.782608695652174
CatBoost,0.05,12,recall_score,0.782608695652174
CatBoost,0.05,12,f1_score,0.782608695652174
CatBoost,0.1,12,accuracy_score,0.7375
CatBoost,0.1,12,precision_score,0.7659574468085106
CatBoost,0.1,12,recall_score,0.782608695652174
CatBoost,0.1,12,f1_score,0.7741935483870968
CatBoost,0.15,12,accuracy_score,0.75
CatBoost,0.15,12,precision_score,0.7708333333333334
CatBoost,0.15,12,recall_score,0.8043478260869565
CatBoost,0.15,12,f1_score,0.7872340425531915
CatBoost,0.2,12,accuracy_score,0.75
CatBoost,0.2,12,precision_score,0.76
CatBoost,0.2,12,recall_score,0.8260869565217391
CatBoost,0.2,12,f1_score,0.7916666666666666
Bagging,0.0,13,accuracy_score,0.775
Bagging,0.0,13,precision_score,0.7297297297297297
Bagging,0.0,13,recall_score,0.7714285714285715
Bagging,0.0,13,f1_score,0.75
Bagging,0.05,13,accuracy_score,0.7375
Bagging,0.05,13,precision_score,0.6842105263157895
Bagging,0.05,13,recall_score,0.7428571428571429
Bagging,0.05,13,f1_score,0.7123287671232876
Bagging,0.1,13,accuracy_score,0.775
Bagging,0.1,13,precision_score,0.717948717948718
Bagging,0.1,13,recall_score,0.8
Bagging,0.1,13,f1_score,0.7567567567567568
Bagging,0.15,13,accuracy_score,0.6875
Bagging,0.15,13,precision_score,0.6190476190476191
Bagging,0.15,13,recall_score,0.7428571428571429
Bagging,0.15,13,f1_score,0.6753246753246753
Bagging,0.2,13,accuracy_score,0.7
Bagging,0.2,13,precision_score,0.6122448979591837
Bagging,0.2,13,recall_score,0.8571428571428571
Bagging,0.2,13,f1_score,0.7142857142857143
MLP Classifier,0.0,13,accuracy_score,0.9875
MLP Classifier,0.0,13,precision_score,0.9722222222222222
MLP Classifier,0.0,13,recall_score,1.0
MLP Classifier,0.0,13,f1_score,0.9859154929577465
MLP Classifier,0.05,13,accuracy_score,0.9875
MLP Classifier,0.05,13,precision_score,0.9722222222222222
MLP Classifier,0.05,13,recall_score,1.0
MLP Classifier,0.05,13,f1_score,0.9859154929577465
MLP Classifier,0.1,13,accuracy_score,0.9875
MLP Classifier,0.1,13,precision_score,0.9722222222222222
MLP Classifier,0.1,13,recall_score,1.0
MLP Classifier,0.1,13,f1_score,0.9859154929577465
MLP Classifier,0.15,13,accuracy_score,0.975
MLP Classifier,0.15,13,precision_score,0.9459459459459459
MLP Classifier,0.15,13,recall_score,1.0
MLP Classifier,0.15,13,f1_score,0.9722222222222222
MLP Classifier,0.2,13,accuracy_score,0.95
MLP Classifier,0.2,13,precision_score,0.8974358974358975
MLP Classifier,0.2,13,recall_score,1.0
MLP Classifier,0.2,13,f1_score,0.9459459459459459
CatBoost,0.0,13,accuracy_score,0.7625
CatBoost,0.0,13,precision_score,0.6666666666666666
CatBoost,0.0,13,recall_score,0.9142857142857143
CatBoost,0.0,13,f1_score,0.7710843373493976
CatBoost,0.05,13,accuracy_score,0.775
CatBoost,0.05,13,precision_score,0.6808510638297872
CatBoost,0.05,13,recall_score,0.9142857142857143
CatBoost,0.05,13,f1_score,0.7804878048780488
CatBoost,0.1,13,accuracy_score,0.75
CatBoost,0.1,13,precision_score,0.6595744680851063
CatBoost,0.1,13,recall_score,0.8857142857142857
CatBoost,0.1,13,f1_score,0.7560975609756098
CatBoost,0.15,13,accuracy_score,0.75
CatBoost,0.15,13,precision_score,0.6666666666666666
CatBoost,0.15,13,recall_score,0.8571428571428571
CatBoost,0.15,13,f1_score,0.75
CatBoost,0.2,13,accuracy_score,0.7625
CatBoost,0.2,13,precision_score,0.6666666666666666
CatBoost,0.2,13,recall_score,0.9142857142857143
CatBoost,0.2,13,f1_score,0.7710843373493976
Bagging,0.0,14,accuracy_score,0.65
Bagging,0.0,14,precision_score,0.6410256410256411
Bagging,0.0,14,recall_score,0.6410256410256411
Bagging,0.0,14,f1_score,0.6410256410256411
Bagging,0.05,14,accuracy_score,0.6
Bagging,0.05,14,precision_score,0.5853658536585366
Bagging,0.05,14,recall_score,0.6153846153846154
Bagging,0.05,14,f1_score,0.6
Bagging,0.1,14,accuracy_score,0.65
Bagging,0.1,14,precision_score,0.6341463414634146
Bagging,0.1,14,recall_score,0.6666666666666666
Bagging,0.1,14,f1_score,0.65
Bagging,0.15,14,accuracy_score,0.5625
Bagging,0.15,14,precision_score,0.5454545454545454
Bagging,0.15,14,recall_score,0.6153846153846154
Bagging,0.15,14,f1_score,0.5783132530120482
Bagging,0.2,14,accuracy_score,0.6125
Bagging,0.2,14,precision_score,0.5952380952380952
Bagging,0.2,14,recall_score,0.6410256410256411
Bagging,0.2,14,f1_score,0.6172839506172839
MLP Classifier,0.0,14,accuracy_score,1.0
MLP Classifier,0.0,14,precision_score,1.0
MLP Classifier,0.0,14,recall_score,1.0
MLP Classifier,0.0,14,f1_score,1.0
MLP Classifier,0.05,14,accuracy_score,0.975
MLP Classifier,0.05,14,precision_score,0.9743589743589743
MLP Classifier,0.05,14,recall_score,0.9743589743589743
MLP Classifier,0.05,14,f1_score,0.9743589743589743
MLP Classifier,0.1,14,accuracy_score,0.9875
MLP Classifier,0.1,14,precision_score,1.0
MLP Classifier,0.1,14,recall_score,0.9743589743589743
MLP Classifier,0.1,14,f1_score,0.987012987012987
MLP Classifier,0.15,14,accuracy_score,0.975
MLP Classifier,0.15,14,precision_score,0.9743589743589743
MLP Classifier,0.15,14,recall_score,0.9743589743589743
MLP Classifier,0.15,14,f1_score,0.9743589743589743
MLP Classifier,0.2,14,accuracy_score,0.9625
MLP Classifier,0.2,14,precision_score,0.9736842105263158
MLP Classifier,0.2,14,recall_score,0.9487179487179487
MLP Classifier,0.2,14,f1_score,0.961038961038961
CatBoost,0.0,14,accuracy_score,0.6375
CatBoost,0.0,14,precision_score,0.6136363636363636
CatBoost,0.0,14,recall_score,0.6923076923076923
CatBoost,0.0,14,f1_score,0.6506024096385542
CatBoost,0.05,14,accuracy_score,0.6125
CatBoost,0.05,14,precision_score,0.5869565217391305
CatBoost,0.05,14,recall_score,0.6923076923076923
CatBoost,0.05,14,f1_score,0.6352941176470588
CatBoost,0.1,14,accuracy_score,0.6125
CatBoost,0.1,14,precision_score,0.5869565217391305
CatBoost,0.1,14,recall_score,0.6923076923076923
CatBoost,0.1,14,f1_score,0.6352941176470588
CatBoost,0.15,14,accuracy_score,0.625
CatBoost,0.15,14,precision_score,0.5957446808510638
CatBoost,0.15,14,recall_score,0.717948717948718
CatBoost,0.15,14,f1_score,0.6511627906976745
CatBoost,0.2,14,accuracy_score,0.6125
CatBoost,0.2,14,precision_score,0.5833333333333334
CatBoost,0.2,14,recall_score,0.717948717948718
CatBoost,0.2,14,f1_score,0.6436781609195402
Bagging,0.0,15,accuracy_score,0.675
Bagging,0.0,15,precision_score,0.84375
Bagging,0.0,15,recall_score,0.5625
Bagging,0.0,15,f1_score,0.675
Bagging,0.05,15,accuracy_score,0.65
Bagging,0.05,15,precision_score,0.7941176470588235
Bagging,0.05,15,recall_score,0.5625
Bagging,0.05,15,f1_score,0.6585365853658537
Bagging,0.1,15,accuracy_score,0.675
Bagging,0.1,15,precision_score,0.8666666666666667
Bagging,0.1,15,recall_score,0.5416666666666666
Bagging,0.1,15,f1_score,0.6666666666666666
Bagging,0.15,15,accuracy_score,0.7
Bagging,0.15,15,precision_score,0.8157894736842105
Bagging,0.15,15,recall_score,0.6458333333333334
Bagging,0.15,15,f1_score,0.7209302325581395
Bagging,0.2,15,accuracy_score,0.725
Bagging,0.2,15,precision_score,0.90625
Bagging,0.2,15,recall_score,0.6041666666666666
Bagging,0.2,15,f1_score,0.725
MLP Classifier,0.0,15,accuracy_score,0.925
MLP Classifier,0.0,15,precision_score,1.0
MLP Classifier,0.0,15,recall_score,0.875
MLP Classifier,0.0,15,f1_score,0.9333333333333333
MLP Classifier,0.05,15,accuracy_score,0.9375
MLP Classifier,0.05,15,precision_score,1.0
MLP Classifier,0.05,15,recall_score,0.8958333333333334
MLP Classifier,0.05,15,f1_score,0.945054945054945
MLP Classifier,0.1,15,accuracy_score,0.925
MLP Classifier,0.1,15,precision_score,1.0
MLP Classifier,0.1,15,recall_score,0.875
MLP Classifier,0.1,15,f1_score,0.9333333333333333
MLP Classifier,0.15,15,accuracy_score,0.9375
MLP Classifier,0.15,15,precision_score,1.0
MLP Classifier,0.15,15,recall_score,0.8958333333333334
MLP Classifier,0.15,15,f1_score,0.945054945054945
MLP Classifier,0.2,15,accuracy_score,0.925
MLP Classifier,0.2,15,precision_score,1.0
MLP Classifier,0.2,15,recall_score,0.875
MLP Classifier,0.2,15,f1_score,0.9333333333333333
CatBoost,0.0,15,accuracy_score,0.6625
CatBoost,0.0,15,precision_score,0.7837837837837838
CatBoost,0.0,15,recall_score,0.6041666666666666
CatBoost,0.0,15,f1_score,0.6823529411764706
CatBoost,0.05,15,accuracy_score,0.6875
CatBoost,0.05,15,precision_score,0.8108108108108109
CatBoost,0.05,15,recall_score,0.625
CatBoost,0.05,15,f1_score,0.7058823529411765
CatBoost,0.1,15,accuracy_score,0.7
CatBoost,0.1,15,precision_score,0.8333333333333334
CatBoost,0.1,15,recall_score,0.625
CatBoost,0.1,15,f1_score,0.7142857142857143
CatBoost,0.15,15,accuracy_score,0.7375
CatBoost,0.15,15,precision_score,0.8292682926829268
CatBoost,0.15,15,recall_score,0.7083333333333334
CatBoost,0.15,15,f1_score,0.7640449438202247
CatBoost,0.2,15,accuracy_score,0.7125
CatBoost,0.2,15,precision_score,0.8205128205128205
CatBoost,0.2,15,recall_score,0.6666666666666666
CatBoost,0.2,15,f1_score,0.735632183908046
Bagging,0.0,16,accuracy_score,0.725
Bagging,0.0,16,precision_score,0.8108108108108109
Bagging,0.0,16,recall_score,0.6666666666666666
Bagging,0.0,16,f1_score,0.7317073170731707
Bagging,0.05,16,accuracy_score,0.7625
Bagging,0.05,16,precision_score,0.825
Bagging,0.05,16,recall_score,0.7333333333333333
Bagging,0.05,16,f1_score,0.7764705882352941
Bagging,0.1,16,accuracy_score,0.8375
Bagging,0.1,16,precision_score,0.9444444444444444
Bagging,0.1,16,recall_score,0.7555555555555555
Bagging,0.1,16,f1_score,0.8395061728395061
Bagging,0.15,16,accuracy_score,0.7125
Bagging,0.15,16,precision_score,0.7894736842105263
Bagging,0.15,16,recall_score,0.6666666666666666
Bagging,0.15,16,f1_score,0.7228915662650602
Bagging,0.2,16,accuracy_score,0.7875
Bagging,0.2,16,precision_score,0.8333333333333334
Bagging,0.2,16,recall_score,0.7777777777777778
Bagging,0.2,16,f1_score,0.8045977011494253
MLP Classifier,0.0,16,accuracy_score,0.9625
MLP Classifier,0.0,16,precision_score,1.0
MLP Classifier,0.0,16,recall_score,0.9333333333333333
MLP Classifier,0.0,16,f1_score,0.9655172413793104
MLP Classifier,0.05,16,accuracy_score,0.9625
MLP Classifier,0.05,16,precision_score,1.0
MLP Classifier,0.05,16,recall_score,0.9333333333333333
MLP Classifier,0.05,16,f1_score,0.9655172413793104
MLP Classifier,0.1,16,accuracy_score,0.9625
MLP Classifier,0.1,16,precision_score,1.0
MLP Classifier,0.1,16,recall_score,0.9333333333333333
MLP Classifier,0.1,16,f1_score,0.9655172413793104
MLP Classifier,0.15,16,accuracy_score,0.95
MLP Classifier,0.15,16,precision_score,0.9767441860465116
MLP Classifier,0.15,16,recall_score,0.9333333333333333
MLP Classifier,0.15,16,f1_score,0.9545454545454546
MLP Classifier,0.2,16,accuracy_score,0.95
MLP Classifier,0.2,16,precision_score,0.9767441860465116
MLP Classifier,0.2,16,recall_score,0.9333333333333333
MLP Classifier,0.2,16,f1_score,0.9545454545454546
CatBoost,0.0,16,accuracy_score,0.775
CatBoost,0.0,16,precision_score,0.813953488372093
CatBoost,0.0,16,recall_score,0.7777777777777778
CatBoost,0.0,16,f1_score,0.7954545454545454
CatBoost,0.05,16,accuracy_score,0.7625
CatBoost,0.05,16,precision_score,0.8095238095238095
CatBoost,0.05,16,recall_score,0.7555555555555555
CatBoost,0.05,16,f1_score,0.7816091954022989
